artist,artist_name,title,year,wikiart_url,painting_url,image_url,width,height
louis-valtat,Louis Valtat,A Tree in the Garden,1896,https://www.wikiart.org/en/louis-valtat/a-tree-in-the-garden-1896,a-tree-in-the-garden-1896,https://uploads0.wikiart.org/images/louis-valtat/a-tree-in-the-garden-1896.jpg!Large.jpg,486,600
louis-valtat,Louis Valtat,Young Women in the Garden,1898,https://www.wikiart.org/en/louis-valtat/young-women-in-the-garden,young-women-in-the-garden,https://uploads0.wikiart.org/images/louis-valtat/young-women-in-the-garden.jpg!Large.jpg,750,598
louis-valtat,Louis Valtat,The Boat,1899,https://www.wikiart.org/en/louis-valtat/the-boat-1899,the-boat-1899,https://uploads6.wikiart.org/images/louis-valtat/the-boat-1899.jpg!Large.jpg,745,600
louis-valtat,Louis Valtat,Flowers and Fruit,1899,https://www.wikiart.org/en/louis-valtat/flowers-and-fruit-1899,flowers-and-fruit-1899,https://uploads6.wikiart.org/images/louis-valtat/flowers-and-fruit-1899.jpg!Large.jpg,731,600
louis-valtat,Louis Valtat,Violet Cliffs,1900,https://www.wikiart.org/en/louis-valtat/violet-cliffs-1900,violet-cliffs-1900,https://uploads2.wikiart.org/images/louis-valtat/violet-cliffs-1900.jpg!Large.jpg,745,600
louis-valtat,Louis Valtat,Italian Landscape,1902,https://www.wikiart.org/en/louis-valtat/italian-landscape-1902,italian-landscape-1902,https://uploads6.wikiart.org/images/louis-valtat/italian-landscape-1902.jpg!Large.jpg,750,594
louis-valtat,Louis Valtat,"Italian Landscape, Cypresses",1902,https://www.wikiart.org/en/louis-valtat/italian-landscape-cypresses-1902,italian-landscape-cypresses-1902,https://uploads7.wikiart.org/images/louis-valtat/italian-landscape-cypresses-1902.jpg!Large.jpg,750,591
louis-valtat,Louis Valtat,Woman in a wheelchair,1903,https://www.wikiart.org/en/louis-valtat/woman-in-a-wheelchair-1903,woman-in-a-wheelchair-1903,https://uploads1.wikiart.org/images/louis-valtat/woman-in-a-wheelchair-1903.jpg!Large.jpg,750,580
louis-valtat,Louis Valtat,Landscape with Violet Irises,1903,https://www.wikiart.org/en/louis-valtat/landscape-with-violet-irises-1903,landscape-with-violet-irises-1903,https://uploads8.wikiart.org/images/louis-valtat/landscape-with-violet-irises-1903.jpg!Large.jpg,741,600
louis-valtat,Louis Valtat,By the Sea,1904,https://www.wikiart.org/en/louis-valtat/by-the-sea-1904,by-the-sea-1904,https://uploads8.wikiart.org/images/louis-valtat/by-the-sea-1904.jpg!Large.jpg,750,568
louis-valtat,Louis Valtat,Barges on the Seine,1905,https://www.wikiart.org/en/louis-valtat/barges-on-the-seine-1905,barges-on-the-seine-1905,https://uploads8.wikiart.org/images/louis-valtat/barges-on-the-seine-1905.jpg!Large.jpg,741,600
louis-valtat,Louis Valtat,Young Girls Playing with a Lion Cub,1906,https://www.wikiart.org/en/louis-valtat/young-girls-playing-with-a-lion-cub,young-girls-playing-with-a-lion-cub,https://uploads1.wikiart.org/images/louis-valtat/young-girls-playing-with-a-lion-cub.jpg!Large.jpg,745,600
louis-valtat,Louis Valtat,Woman with guitar,1906,https://www.wikiart.org/en/louis-valtat/woman-with-guitar-1906,woman-with-guitar-1906,https://uploads6.wikiart.org/images/louis-valtat/woman-with-guitar-1906.jpg!Large.jpg,750,558
louis-valtat,Louis Valtat,The Lacemaker,1906,https://www.wikiart.org/en/louis-valtat/the-pink-1906,the-pink-1906,https://uploads6.wikiart.org/images/louis-valtat/the-pink-1906.jpg!Large.jpg,735,600
louis-valtat,Louis Valtat,Antheor Bay,1907,https://www.wikiart.org/en/louis-valtat/antheor-bay-1907,antheor-bay-1907,https://uploads0.wikiart.org/images/louis-valtat/antheor-bay-1907.jpg!Large.jpg,750,596
louis-valtat,Louis Valtat,Landscape of the South of France,1908,https://www.wikiart.org/en/louis-valtat/landscape-of-the-south-of-france,landscape-of-the-south-of-france,https://uploads7.wikiart.org/images/louis-valtat/landscape-of-the-south-of-france.jpg!Large.jpg,750,598
louis-valtat,Louis Valtat,Sun Through the Trees,1909,https://www.wikiart.org/en/louis-valtat/sun-through-the-trees,sun-through-the-trees,https://uploads5.wikiart.org/images/louis-valtat/sun-through-the-trees.jpg!Large.jpg,744,600
louis-valtat,Louis Valtat,Child with Trumpet,1910,https://www.wikiart.org/en/louis-valtat/child-with-trumpet-1910,child-with-trumpet-1910,https://uploads7.wikiart.org/images/louis-valtat/child-with-trumpet-1910.jpg!Large.jpg,734,600
louis-valtat,Louis Valtat,An Abandoned Farm,1912,https://www.wikiart.org/en/louis-valtat/an-abandoned-farm-1912,an-abandoned-farm-1912,https://uploads6.wikiart.org/images/louis-valtat/an-abandoned-farm-1912.jpg!Large.jpg,741,600
louis-valtat,Louis Valtat,Flowers,1913,https://www.wikiart.org/en/louis-valtat/flowers-1913,flowers-1913,https://uploads5.wikiart.org/images/louis-valtat/flowers-1913.jpg!Large.jpg,750,571
louis-valtat,Louis Valtat,Field of Corn,1917,https://www.wikiart.org/en/louis-valtat/field-of-corn-1917,field-of-corn-1917,https://uploads2.wikiart.org/images/louis-valtat/field-of-corn-1917.jpg!Large.jpg,750,594
louis-valtat,Louis Valtat,River banks in Choisel,,https://www.wikiart.org/en/louis-valtat/river-banks-in-choisel,river-banks-in-choisel,https://uploads6.wikiart.org/images/louis-valtat/river-banks-in-choisel.jpg!Large.jpg,750,593
louis-valtat,Louis Valtat,Woman at the Seaside,,https://www.wikiart.org/en/louis-valtat/woman-at-the-seaside,woman-at-the-seaside,https://uploads4.wikiart.org/images/louis-valtat/woman-at-the-seaside.jpg!Large.jpg,750,598
louis-valtat,Louis Valtat,Flowers Still Life,,https://www.wikiart.org/en/louis-valtat/flowers-still-life,flowers-still-life,https://uploads2.wikiart.org/images/louis-valtat/flowers-still-life.jpg!Large.jpg,467,600
louis-valtat,Louis Valtat,"In the Garden, Versailles",,https://www.wikiart.org/en/louis-valtat/in-the-garden-versailles,in-the-garden-versailles,https://uploads8.wikiart.org/images/louis-valtat/in-the-garden-versailles.jpg!Large.jpg,480,600
louis-valtat,Louis Valtat,The Rock in the Sea,,https://www.wikiart.org/en/louis-valtat/the-rock-in-the-sea,the-rock-in-the-sea,https://uploads3.wikiart.org/images/louis-valtat/the-rock-in-the-sea.jpg!Large.jpg,727,600
